Property ID,Neighbourhood or locality,Type of building,Construction year,Price (€),Bedrooms,Living area (m²),Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Elevator,Basement,Building condition,Cadastral income (€),Primary energy consumption (kWh/m²),CO₂ emission (kg CO₂/m²),Energy class,Heating type,Kitchen type scale,Building condition scale
10394064,,,1972.0,849000,5.0,429.0,Installed,0,0.0,0.0,0.0,1.0,0.0,1274.0,4.0,0,0,1,Good,2134.0,370.0,,D,,3,4
10385106,,Villa,1980.0,900000,3.0,207.0,Installed,0,0.0,0.0,0.0,1.0,0.0,6113.0,4.0,0,0,0,As new,,295.0,,C,,3,6
10498055,,,1967.0,935000,3.0,404.0,,0,1.0,1.0,0.0,1.0,0.0,1285.0,,0,0,1,To renovate,1710.0,443.0,,E,,0,3
10569141,,,2005.0,549000,4.0,282.0,,0,0.0,0.0,0.0,0.0,0.0,690.0,,0,0,0,,1414.0,,,,Gas,0,0
10569134,,,1978.0,249000,2.0,86.0,,0,0.0,1.0,5.0,0.0,0.0,,1.0,0,0,1,,780.0,294.0,,C,Gas,0,0
10569133,,,,344533,3.0,127.0,,0,0.0,0.0,0.0,1.0,0.0,645.0,3.0,0,0,0,,2.0,,,,,0,0
10569132,,,,341533,3.0,126.0,,0,0.0,0.0,0.0,1.0,0.0,659.0,3.0,0,0,0,,2.0,,,,,0,0
10569131,,,,341533,3.0,122.0,,0,0.0,0.0,0.0,1.0,0.0,672.0,3.0,0,0,0,,2.0,,,,,0,0
10569130,,,,341533,3.0,121.0,,0,0.0,0.0,0.0,1.0,0.0,682.0,3.0,0,0,0,,2.0,,,,,0,0
10569129,,,,341533,3.0,124.0,,0,0.0,0.0,0.0,1.0,0.0,730.0,3.0,0,0,0,,3.0,,,,,0,0
10569127,,,1928.0,299000,5.0,248.0,,0,0.0,0.0,0.0,1.0,0.0,236.0,2.0,0,0,1,To be done up,,674.0,,F,Electric,0,1
10569126,,,,189000,2.0,,,1,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,,525.0,378.0,,D,,0,0
10569124,,,1954.0,427000,4.0,210.0,Installed,0,0.0,0.0,0.0,1.0,191.0,191.0,2.0,0,0,0,Good,659.0,287.0,,C,,3,4
10569120,,,1928.0,950000,8.0,540.0,,0,0.0,0.0,0.0,0.0,0.0,660.0,,0,0,1,,3383.0,265.0,,C,,0,0
10569119,,,,439000,3.0,179.0,,0,0.0,0.0,0.0,1.0,0.0,,2.0,0,0,0,,788.0,183.0,,B,,0,0
10569116,,,1874.0,269000,4.0,158.0,,0,0.0,0.0,0.0,1.0,0.0,257.0,3.0,0,0,1,To renovate,565.0,774.0,,F,Gas,0,3
10569114,,,1972.0,298000,3.0,175.0,,0,0.0,0.0,0.0,0.0,0.0,237.0,2.0,0,0,1,Good,,249.0,,C,,0,4
10569113,,,,295000,3.0,208.0,Installed,0,0.0,1.0,0.0,1.0,0.0,286.0,3.0,0,0,0,Good,673.0,324.0,,D,Gas,3,4
10569111,,,,449000,3.0,144.0,Installed,0,0.0,0.0,0.0,1.0,0.0,207.0,2.0,0,0,1,Good,565.0,333.0,,D,,3,4
10569110,,,,449000,3.0,144.0,Installed,0,0.0,0.0,0.0,1.0,0.0,207.0,2.0,0,0,1,Good,565.0,333.0,,D,,3,4
9384117,,,1919.0,629000,,172.0,,0,0.0,0.0,0.0,0.0,0.0,190.0,,0,0,0,As new,6033.0,,,,Gas,0,6
10569105,,,2009.0,1345000,3.0,316.0,Installed,0,0.0,0.0,0.0,0.0,0.0,17029.0,4.0,0,0,0,Good,1403.0,,,,,3,4
10569104,,,2016.0,269500,2.0,87.0,Installed,0,0.0,0.0,0.0,1.0,45.0,,3.0,0,0,0,Good,664.0,,,,,3,4
10569103,,,1974.0,460000,3.0,150.0,,0,0.0,0.0,0.0,1.0,0.0,654.0,4.0,0,0,0,,961.0,298.0,,C,,0,0
10569101,,,1968.0,230000,2.0,78.0,Installed,0,0.0,0.0,0.0,1.0,0.0,,2.0,0,0,0,,,184.0,,B,,3,0
10569097,,,,1745000,12.0,900.0,Installed,0,0.0,0.0,0.0,0.0,0.0,6700.0,,0,0,1,As new,2758.0,206.0,51.0,C,Fuel oil,3,6
10569095,,,,149900,4.0,137.0,,0,0.0,0.0,0.0,0.0,0.0,255.0,,0,0,0,,,216.0,,C,Gas,0,0
10515791,,,,289000,3.0,163.0,,0,0.0,0.0,0.0,0.0,0.0,1030.0,,0,0,1,As new,499.0,347.0,,E,Gas,0,6
10553229,,,,249900,3.0,163.0,,0,0.0,0.0,0.0,0.0,0.0,510.0,,0,0,0,As new,499.0,347.0,,E,Gas,0,6
10569089,Botanique,,,90000,,40.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,1,To be done up,656.0,181.0,34.0,C,Gas,2,1
10535856,,,,549000,,,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,Good,,,,,,0,4
10535855,,,,549000,,,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,Good,,,,,,0,4
10569083,,,1932.0,280000,4.0,260.0,,0,0.0,0.0,0.0,1.0,160.0,280.0,2.0,0,0,1,,485.0,329.0,,D,,0,0
10437593,,,1964.0,950000,4.0,265.0,Installed,0,0.0,0.0,0.0,1.0,9665.0,9665.0,4.0,0,0,0,To be done up,863.0,329.0,,D,,3,1
10467692,,,2017.0,995000,3.0,379.0,Hyper equipped,0,1.0,1.0,0.0,1.0,0.0,937.0,,1,0,0,,1471.0,83.0,,A,Electric,4,0
10533543,,All kind,,1000000,7.0,305.0,Installed,0,0.0,0.0,0.0,1.0,0.0,790.0,,0,0,0,To renovate,1348.0,718.0,,F,Gas,3,3
10426666,,Villa,1912.0,1250000,8.0,,,0,0.0,1.0,0.0,1.0,771.0,771.0,4.0,0,0,0,Good,1192.0,438.0,,E,,0,4
10213345,,,1961.0,1280000,8.0,604.0,,0,0.0,0.0,0.0,1.0,0.0,414.0,2.0,0,1,0,,2986.0,202.0,,C,,0,0
9808065,Zuiden van Antwerpen,,1890.0,1300000,9.0,700.0,,1,0.0,0.0,0.0,0.0,0.0,7205.0,4.0,0,0,0,Good,,415.0,,E,Fuel oil,0,4
10530498,,,1997.0,1580000,6.0,,Installed,0,0.0,0.0,0.0,0.0,0.0,17200.0,,0,0,0,,,153.0,,B,,3,0
10416512,,,1990.0,1600000,2.0,,USA installed,0,0.0,0.0,0.0,0.0,0.0,320.0,,0,1,0,Good,,170.0,,B,Gas,7,4
10536432,,,1897.0,1895000,6.0,531.0,,0,0.0,1.0,15.0,1.0,80.0,207.0,,0,0,0,,1432.0,185.0,,B,Gas,0,0
10315910,,All kind,,1950000,6.0,370.0,Hyper equipped,0,0.0,1.0,0.0,1.0,0.0,1851.0,,0,0,0,To be done up,3781.0,223.0,,C,Gas,4,1
10310129,,,1981.0,2395000,12.0,780.0,Installed,0,0.0,0.0,0.0,0.0,0.0,237.0,,0,1,0,As new,7660.0,226.0,,C,Gas,3,6
10310047,,,1981.0,2395000,12.0,780.0,Installed,0,0.0,0.0,0.0,0.0,0.0,237.0,,0,1,0,As new,7660.0,226.0,,C,Gas,3,6
10537477,,,1950.0,2750000,7.0,370.0,Hyper equipped,0,2.0,1.0,0.0,1.0,0.0,34515.0,4.0,1,0,0,As new,5962.0,407.0,101.0,E,Fuel oil,4,6
9947499,,,1787.0,4450000,5.0,,,0,0.0,0.0,0.0,0.0,0.0,14840.0,,0,0,0,,7689.0,201.0,,C,,0,0
10554410,,,1960.0,298500,2.0,265.0,Installed,0,0.0,1.0,25.0,1.0,0.0,250.0,,0,0,0,As new,805.0,,,,Gas,3,6
10554496,,,1918.0,340000,5.0,298.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,To renovate,,285.0,,C,Gas,0,3
10561459,,,,115000,2.0,45.0,,1,0.0,1.0,18.0,1.0,200.0,200.0,1.0,0,0,0,Good,,,,,Gas,0,4
10561461,,,,135000,1.0,48.0,,0,0.0,1.0,26.0,1.0,3293.0,3293.0,1.0,0,0,0,To be done up,,,,,Gas,0,1
10561893,,Town-house,1967.0,300000,5.0,229.0,Installed,0,0.0,0.0,0.0,1.0,0.0,317.0,3.0,0,0,0,Good,1279.0,364.0,,D,,3,4
10560916,,,,469900,4.0,160.0,Installed,0,0.0,0.0,0.0,1.0,8.0,72.0,2.0,0,0,1,Good,,162.0,,B,Gas,3,4
10537683,,Town-house,2023.0,295000,3.0,180.0,,0,0.0,1.0,20.0,1.0,100.0,200.0,2.0,0,0,1,,,,,,Gas,0,0
10290469,,,2022.0,310000,4.0,205.0,,0,0.0,1.0,0.0,0.0,0.0,950.0,3.0,0,0,0,,,,,,,0,0
10498999,,,2023.0,323000,2.0,140.0,,0,0.0,1.0,40.0,0.0,0.0,,,0,0,0,As new,,,,,,0,6
10185887,,,2023.0,371500,3.0,142.0,,0,0.0,1.0,29.0,0.0,0.0,,2.0,0,1,1,,,,,,Gas,0,0
10566364,,All kind,1977.0,390000,3.0,195.0,,0,0.0,0.0,0.0,0.0,0.0,728.0,4.0,0,0,0,Good,,255.0,,C,Gas,0,4
10286796,,,2022.0,405000,2.0,126.0,Hyper equipped,0,0.0,1.0,32.0,0.0,0.0,,2.0,0,1,0,As new,,,,,,4,6
10489554,,,2023.0,420000,4.0,175.0,,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,0,1,,,,,,,0,0
10524112,,,2024.0,440000,4.0,,Not installed,0,0.0,0.0,0.0,1.0,1000.0,1200.0,3.0,0,0,0,As new,,,,A+,Electric,1,6
10422830,,,2021.0,599000,6.0,367.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,2600.0,4.0,0,0,0,As new,1044.0,,,A++,,8,6
10447925,,All kind,2019.0,670000,3.0,123.0,,0,0.0,1.0,84.0,0.0,0.0,,,0,1,0,Good,,,,,,0,4
10569078,,,,295000,3.0,160.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,1,Just renovated,,352.0,,D,,0,5
10569074,,,,130000,,40.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,1,,676.0,231.0,50.0,E,Gas,3,0
10569071,,,2006.0,375000,2.0,93.0,Hyper equipped,0,0.0,1.0,24.0,1.0,65.0,,2.0,0,1,1,As new,1573.0,167.0,31.0,B,Gas,4,6
10569070,,,,170000,2.0,162.0,,0,0.0,1.0,0.0,0.0,0.0,150.0,2.0,0,0,1,,648.0,163.0,,B,Gas,0,0
10569066,,,1974.0,265000,2.0,105.0,Installed,0,0.0,1.0,4.0,0.0,0.0,,2.0,0,1,0,,1462.0,234.0,69.0,E,Fuel oil,3,0
10569065,,,,145000,3.0,155.0,Semi equipped,0,0.0,1.0,0.0,0.0,0.0,730.0,2.0,0,0,1,To be done up,,403.0,74.0,E,Gas,2,1
10569058,,,1986.0,229000,2.0,98.0,,0,0.0,1.0,8.0,0.0,0.0,,2.0,0,1,1,Good,,129.0,,B,,0,4
10569057,,,,199000,2.0,82.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,1,Good,,519.0,,F,Gas,2,4
10549750,,,2002.0,289000,3.0,,Installed,0,0.0,1.0,7.0,1.0,0.0,,2.0,0,0,0,As new,1081.0,93.0,,A,Gas,3,6
10569055,,,1960.0,235000,1.0,65.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,,0,1,0,,,184.0,44.0,D,Gas,2,0
10569054,,,,235000,2.0,105.0,Installed,0,0.0,1.0,9.0,0.0,0.0,,,0,1,1,,,425.0,123.0,G,Gas,3,0
10569051,,,1970.0,235000,2.0,95.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,0,0,Good,,166.0,,B,Gas,3,4
10569046,,,1960.0,298000,3.0,185.0,Installed,0,0.0,0.0,0.0,0.0,0.0,492.0,3.0,0,0,0,Good,475.0,165.0,,B,Fuel oil,3,4
10569044,,,,129500,2.0,85.0,Semi equipped,0,1.0,1.0,0.0,1.0,22.0,80.0,2.0,0,0,1,Just renovated,865.0,403.0,,E,Electric,2,5
10569042,,,,195000,2.0,,Not installed,0,0.0,1.0,36.0,0.0,0.0,,,0,0,1,,909.0,191.0,,C,,1,0
10569041,,,,200000,3.0,,Not installed,0,0.0,0.0,0.0,0.0,0.0,400.0,2.0,0,0,1,To be done up,,330.0,,D,Gas,1,1
10569037,,,,495000,3.0,274.0,Installed,0,1.0,1.0,0.0,1.0,0.0,3019.0,4.0,0,0,1,,2263.0,250.0,66.0,C,Fuel oil,3,0
10364011,,,1954.0,795000,6.0,300.0,,0,0.0,0.0,0.0,1.0,0.0,460.0,3.0,0,0,0,To restore,2563.0,300.0,,C,Gas,0,2
10569031,,,2007.0,320000,2.0,78.0,Installed,0,0.0,1.0,20.0,0.0,0.0,,2.0,0,1,1,Good,1111.0,143.0,,B,Gas,3,4
10569029,,,1900.0,240000,3.0,,Installed,0,0.0,0.0,0.0,0.0,0.0,700.0,,0,0,1,Good,659.0,219.0,,C,Gas,3,4
10569028,,,1993.0,240000,3.0,,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,883.0,4.0,0,0,1,Good,542.0,377.0,,E,Fuel oil,2,4
10569027,,,,180000,3.0,,,0,0.0,0.0,0.0,0.0,0.0,3620.0,,0,0,1,To renovate,452.0,361.0,,E,Fuel oil,0,3
10537242,,,1976.0,21000,,,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,,,,,,,0,0
10569025,,,,395000,3.0,164.0,,0,0.0,0.0,0.0,0.0,0.0,720.0,4.0,0,0,0,,384.0,296.0,54.0,D,Gas,0,0
10569024,,,1875.0,169000,1.0,40.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,,454.0,320.0,,D,,0,0
10569023,,,1875.0,169000,1.0,40.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,,454.0,320.0,,D,,0,0
10569022,,,1967.0,259000,2.0,85.0,Hyper equipped,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,1,1,As new,,171.0,,B,,4,6
10569021,,,1875.0,249000,2.0,92.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,,664.0,642.0,,F,,0,0
10474796,,,,1250000,5.0,400.0,,0,0.0,1.0,0.0,0.0,0.0,143.0,2.0,0,0,0,As new,,96.0,,A,Gas,0,6
10568474,,,1958.0,650000,5.0,185.0,Hyper equipped,0,0.0,1.0,30.0,1.0,1200.0,1850.0,4.0,1,0,0,Good,2050.0,335.0,83.0,D,Fuel oil,4,4
10568719,Hainaut,,,299000,3.0,189.0,,0,0.0,1.0,0.0,1.0,149.0,,2.0,0,1,1,Good,1139.0,87.0,16.0,B,Gas,0,4
10561231,,,2024.0,350000,2.0,120.0,,0,0.0,1.0,7.0,0.0,0.0,,,0,0,0,As new,,,,,,0,6
10573762,,All kind,,499900,4.0,160.0,Hyper equipped,0,0.0,1.0,40.0,0.0,0.0,,,0,0,0,As new,,,,,Gas,4,6
10552786,,,1995.0,625000,5.0,328.0,,0,0.0,0.0,0.0,0.0,0.0,1256.0,4.0,0,0,0,,1928.0,198.0,,B,Gas,0,0
10557656,,,,525000,5.0,220.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,To renovate,1291.0,426.0,85.0,G,,0,3
10564058,,,,299000,3.0,167.0,,0,0.0,1.0,16.0,1.0,1379.0,1528.0,4.0,0,0,0,To be done up,,,,,Fuel oil,0,1
10564687,,,,425000,2.0,152.0,,0,0.0,0.0,0.0,0.0,0.0,300.0,4.0,0,0,0,To be done up,,604.0,,G,Fuel oil,0,1
10564051,Bruxelles-Sud,,,530000,5.0,229.0,,0,0.0,0.0,0.0,1.0,180.0,280.0,3.0,0,0,0,To be done up,,,,,Gas,0,1
10563020,,All kind,1976.0,725000,4.0,370.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,2857.0,,0,0,0,,1564.0,237.0,,C,Fuel oil,4,0
10383522,,All kind,,765000,4.0,311.0,,0,0.0,1.0,0.0,0.0,0.0,1717.0,4.0,0,0,0,,1380.0,87.0,,A,,0,0
10463456,,All kind,,765000,4.0,311.0,,0,0.0,1.0,0.0,0.0,0.0,1717.0,4.0,0,0,0,,1380.0,87.0,,A,,0,0
10566780,,,1975.0,77500,,28.0,,1,0.0,1.0,0.0,0.0,0.0,,,0,1,0,To be done up,,,,,,0,1
10567017,,,1975.0,179000,,43.0,Installed,1,0.0,1.0,0.0,0.0,0.0,,,0,1,0,As new,629.0,483.0,,E,Electric,3,6
10468279,,,,70000,1.0,29.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,0,0,To be done up,,502.0,,F,Electric,2,1
10468278,,,,70000,1.0,25.0,,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,0,0,To be done up,,569.0,,G,Electric,0,1
10383807,,,1964.0,85000,,27.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,,230.0,1051.0,,F,Gas,0,0
10537565,,,1974.0,89500,,27.0,,0,0.0,1.0,0.0,1.0,0.0,,,0,1,0,Good,441.0,320.0,,D,Electric,0,4
10478999,,,1978.0,132500,,40.0,,1,0.0,0.0,0.0,1.0,0.0,,,0,1,1,As new,515.0,648.0,,F,,0,6
10498148,,,1974.0,139950,1.0,44.0,Installed,0,0.0,1.0,0.0,1.0,0.0,,,0,0,0,Just renovated,,312.0,,D,,3,5
10499891,Bruxelles,,1975.0,159000,,50.0,,0,0.0,0.0,0.0,1.0,70.0,,2.0,0,1,1,Good,,555.0,88.0,G,Electric,0,4
10507977,,,1976.0,159000,,44.0,Installed,0,0.0,1.0,4.0,0.0,0.0,,2.0,0,1,0,,592.0,154.0,,B,Gas,3,0
10417684,,,,159900,1.0,60.0,,0,0.0,1.0,0.0,0.0,0.0,,,0,0,0,To be done up,983.0,570.0,,F,Electric,0,1
10514731,,,1930.0,160000,1.0,43.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,1,Good,,154.0,30.0,D,Gas,3,4
10569020,,,1875.0,249000,2.0,92.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,,664.0,642.0,,F,,0,0
10569019,,,2011.0,298000,3.0,122.0,,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,0,0,Good,904.0,253.0,47.0,C,Gas,0,4
10569012,,,,450000,2.0,107.0,Hyper equipped,0,0.0,1.0,14.0,0.0,0.0,,,0,1,1,As new,,,,,,4,6
10569011,,,,365000,7.0,200.0,,0,0.0,0.0,0.0,0.0,0.0,340.0,3.0,0,0,0,,1199.0,220.0,41.0,C,Gas,0,0
10569010,,,,395000,3.0,165.0,,0,0.0,0.0,0.0,0.0,0.0,720.0,4.0,0,0,0,,384.0,296.0,54.0,D,Gas,0,0
10569008,,,,185000,3.0,138.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,1,Good,1150.0,204.0,,C,Gas,3,4
10568939,,,2022.0,220000,1.0,68.0,,0,0.0,1.0,19.0,1.0,31.0,,,0,0,0,,,,,,,0,0
10568936,,,2022.0,339000,2.0,105.0,,0,0.0,1.0,65.0,0.0,0.0,,,0,1,0,,,,,,,0,0
10568927,,,2022.0,259000,2.0,90.0,,0,0.0,1.0,21.0,1.0,29.0,,,0,0,0,,,,,,,0,0
10568926,,,2022.0,259000,2.0,91.0,,0,0.0,1.0,21.0,1.0,28.0,,,0,0,0,,,,,,,0,0
10568925,,,2022.0,275000,2.0,97.0,,0,0.0,1.0,22.0,1.0,30.0,,,0,0,0,,,,,,,0,0
10568923,,,2021.0,399000,3.0,157.0,Installed,0,0.0,1.0,24.0,0.0,0.0,,,0,1,0,,,,,,,3,0
10568921,,,2021.0,399000,3.0,157.0,Installed,0,0.0,1.0,24.0,0.0,0.0,,,0,1,0,,,,,,,3,0
10568919,,,,359000,3.0,,USA hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,,0,1,0,As new,865.0,172.0,,B,Electric,8,6
10568910,,,,549000,3.0,259.0,Hyper equipped,0,0.0,0.0,0.0,1.0,250.0,860.0,4.0,0,0,1,As new,,268.0,,C,Gas,4,6
10472234,,,1958.0,215000,3.0,115.0,Installed,0,0.0,1.0,0.0,0.0,0.0,324.0,2.0,0,0,0,Good,433.0,523.0,,F,Gas,3,4
10568908,,,,190000,2.0,,,0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,Good,,524.0,,G,Fuel oil,0,4
10568907,,,2018.0,320000,3.0,108.0,Hyper equipped,0,0.0,1.0,55.0,1.0,88.0,,2.0,0,1,1,As new,916.0,93.0,,A,,4,6
10568906,,,1931.0,420000,4.0,220.0,Installed,0,0.0,0.0,0.0,1.0,0.0,,2.0,0,0,1,Just renovated,1901.0,351.0,1000.0,D,Gas,3,5
10568903,,,2007.0,335000,2.0,120.0,USA hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,0,As new,,110.0,,B,,8,6
10568901,,,,195000,2.0,100.0,Installed,0,0.0,1.0,7.0,0.0,0.0,,2.0,0,1,0,Good,,169.0,,B,Fuel oil,3,4
10568900,,,2023.0,245000,1.0,71.0,Installed,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,0,0,,,72.0,,A,Gas,3,0
10568899,,,2023.0,249000,1.0,71.0,Installed,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,0,0,,,72.0,,A,Gas,3,0
10568895,Hoogbosch,,1991.0,255000,2.0,90.0,,0,0.0,1.0,5.0,0.0,0.0,,,0,0,1,As new,1239.0,132.0,26.0,C,Gas,0,6
10568893,,,2022.0,900000,3.0,199.0,Installed,0,0.0,1.0,25.0,0.0,0.0,,4.0,0,1,1,,,,,,Gas,3,0
10538697,,,2018.0,165000,1.0,50.0,,0,0.0,0.0,0.0,0.0,0.0,,1.0,0,0,0,As new,,71.0,,A,,0,6
10410615,,,,169000,1.0,51.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,To renovate,,365.0,,D,,0,3
10378712,,,,169000,1.0,51.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,To renovate,,365.0,,D,,0,3
10322507,,,,185000,2.0,80.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,To renovate,,1271.0,250.0,G,Gas,1,3
10511127,,,,190000,,34.0,USA installed,0,0.0,1.0,6.0,0.0,0.0,,4.0,0,1,0,Good,,192.0,36.0,D,Gas,7,4
10438333,Waremme,,,195000,3.0,168.0,Installed,0,0.0,1.0,16.0,0.0,0.0,,3.0,0,0,0,Good,,178.0,178.0,C,Electric,3,4
10528794,,,1994.0,195000,,47.0,Installed,1,0.0,1.0,0.0,0.0,0.0,,,0,1,0,As new,589.0,195.0,,B,Electric,3,6
10488842,,,2005.0,195000,2.0,84.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,,,290.0,3246.0,C,,0,0
10444745,,,1997.0,209000,1.0,60.0,Hyper equipped,0,0.0,1.0,35.0,0.0,0.0,,2.0,0,1,0,Just renovated,,385.0,61.0,G,Electric,4,5
10259548,,,,219000,1.0,81.0,,0,0.0,1.0,4.0,0.0,0.0,,2.0,0,0,1,Just renovated,,242.0,,C,,0,5
9954996,,,,223000,3.0,100.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,,,430.0,,F,,0,0
10538568,,Apartment building,,235000,2.0,,USA hyper equipped,1,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,Just renovated,,237.0,47.0,E,Gas,8,5
10091663,,,2020.0,235000,2.0,97.0,,0,0.0,1.0,10.0,0.0,0.0,,3.0,0,0,1,,,94.0,,B,,0,0
10255728,,,2020.0,235000,2.0,97.0,,0,0.0,1.0,10.0,0.0,0.0,,3.0,0,0,1,,,94.0,,B,,0,0
10545155,,,,245000,1.0,65.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,0,0,Just renovated,,188.0,,B,Gas,8,5
10274663,,,1964.0,249000,1.0,34.0,,0,0.0,0.0,0.0,1.0,0.0,,,0,0,0,,426.0,133.0,,B,,0,0
10493224,,All kind,1996.0,260000,3.0,164.0,,0,0.0,1.0,0.0,0.0,0.0,,,0,0,0,Good,722.0,223.0,,C,Gas,0,4
10519459,,,1993.0,275000,2.0,,,0,0.0,1.0,35.0,0.0,0.0,,,0,1,0,To renovate,,490.0,,E,,0,3
10513384,,,2012.0,275000,2.0,,,1,0.0,1.0,0.0,0.0,0.0,,,0,1,0,As new,,136.0,,B,,0,6
9941376,,,,299000,1.0,88.0,Hyper equipped,0,0.0,1.0,22.0,0.0,0.0,,2.0,0,1,0,As new,,94.0,,B,Gas,4,6
10511062,Antwerpen-Centrum,,,315000,1.0,73.0,Hyper equipped,0,0.0,1.0,5.0,0.0,0.0,,2.0,0,0,1,As new,,268.0,,C,Gas,4,6
9884262,,,1900.0,425000,1.0,96.0,USA hyper equipped,0,0.0,1.0,12.0,0.0,0.0,,2.0,0,0,0,Just renovated,,251.0,50.0,E,Gas,8,5
10098036,,,1925.0,440000,2.0,152.0,Installed,0,0.0,1.0,6.0,0.0,0.0,,3.0,0,0,1,Good,,248.0,,E,Gas,3,4
10457316,,,,445000,1.0,92.0,,0,0.0,1.0,0.0,1.0,0.0,,,0,1,1,As new,,319.0,,D,,0,6
10253558,,,2022.0,449000,5.0,149.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,1,0,Good,,,,,,3,4
10492623,,,2025.0,482000,3.0,126.0,Hyper equipped,0,0.0,1.0,13.0,0.0,0.0,,4.0,0,1,0,As new,,,,,,4,6
10302405,,Apartment building,1972.0,520000,3.0,140.0,Installed,0,1.0,1.0,18.0,0.0,0.0,,2.0,0,1,1,As new,,,,,,3,6
10071377,,,,555000,3.0,176.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,,,35.0,,A,Gas,7,0
10493803,,,2019.0,621500,2.0,103.0,Hyper equipped,0,0.0,1.0,0.0,1.0,0.0,,,0,0,1,,,78.0,,A,Gas,4,0
10430700,,,,735000,3.0,175.0,USA hyper equipped,0,0.0,1.0,35.0,0.0,0.0,,3.0,0,1,0,As new,,,,,,8,6
10568889,,,1980.0,350000,3.0,184.0,Installed,0,0.0,1.0,50.0,0.0,0.0,2450.0,4.0,0,0,0,To be done up,545.0,954.0,,F,,3,1
10568888,,,,175000,3.0,,,0,0.0,0.0,0.0,0.0,0.0,294.0,3.0,0,0,0,To renovate,,1173.0,,F,,0,3
10568887,,,,320000,,,Installed,1,0.0,0.0,0.0,0.0,0.0,,4.0,0,1,0,Good,,59.0,,A,,3,4
10568886,,,2025.0,540000,2.0,118.0,Hyper equipped,0,0.0,1.0,52.0,0.0,0.0,,4.0,0,1,0,As new,,,,,,4,6
10568884,,,2025.0,720000,3.0,166.0,Hyper equipped,0,0.0,1.0,12.0,0.0,0.0,,4.0,0,1,0,As new,,,,,,4,6
10568883,,,2015.0,255000,2.0,80.0,Installed,1,0.0,0.0,0.0,0.0,0.0,,4.0,0,1,0,To be done up,1014.0,463.0,,G,Electric,3,1
10568880,,,2023.0,207000,,46.0,,0,0.0,1.0,2.0,0.0,0.0,,2.0,0,1,0,Good,,,,,Gas,0,4
10568879,,,2023.0,313000,2.0,87.0,,0,0.0,1.0,14.0,0.0,0.0,,2.0,0,1,0,Good,,,,,Gas,0,4
10568872,,,1998.0,350000,3.0,190.0,Installed,0,0.0,0.0,0.0,1.0,1609.0,1609.0,4.0,0,0,0,Good,1122.0,,,C,Fuel oil,3,4
10568871,,,1998.0,350000,3.0,190.0,Installed,0,0.0,0.0,0.0,1.0,1609.0,1609.0,4.0,0,0,0,Good,1122.0,,,C,Fuel oil,3,4
